1,,0,,1,0
2,,5.12E-04,,2,0.003288165
3,,0.01477511,,3,0.012110798
4,,0.001072254,,4,0.007818659
5,,0.001984994,,5,0.009938206
6,,0.041894431,,6,0.030326488
7,,0.052889709,,7,0.035305369
8,,0.051567195,,8,0.032616075
9,,0.031854799,,9,0.037578302
10,,0.006875341,,10,0.021818822
11,,0.035829682,,11,0.043682335
12,,0.139137003,,12,0.062127501
13,,0.13257801,,13,0.077078246
14,,0.082388692,,14,0.073528489
15,,0.139868185,,15,0.08302309
16,,0.166730445,,16,0.098498571
17,,0.070152525,,17,0.070119973
18,,0.15323188,,18,0.081832226
19,,0.225592906,,19,0.11447199
20,,0.029998338,,20,0.042849834
21,,0.213095166,,21,0.151130829
22,,0.098303402,,22,0.09721837
23,,0.162254002,,23,0.127142444
24,,0.205882761,,24,0.162368983
25,,0.037103227,,25,0.05483639
26,,0.192950106,,26,0.166511817
27,,0.210544734,,27,0.153405353
28,,0.103434325,,28,0.127941167
29,,0.106790506,,29,0.125851698
30,,0.291383325,,30,0.171172405
31,,0.401621003,,31,0.210051392
32,,0.243097136,,32,0.207781219
33,,0.087154046,,33,0.103512126
34,,0.111320773,,34,0.119248971
35,,0.175203062,,35,0.174648945
36,,0.205490852,,36,0.178174546
37,,0.196057955,,37,0.177208158
38,,0.226630735,,38,0.170495431
39,,0.206729822,,39,0.161482026
40,,0.155616913,,40,0.170818245
41,,0.189148458,,41,0.177757127
42,,0.239478714,,42,0.21124075
43,,0.243871117,,43,0.240938536
44,,0.553436486,,44,0.277221819
45,,0.69071711,,45,0.320661687
46,,0.565995362,,46,0.344760648
47,,0.439065262,,47,0.338453017
48,,0.309986598,,48,0.277532777
49,,0.184925088,,49,0.191225128
50,,0.094025725,,50,0.11873151
51,,0.146243041,,51,0.161937509
52,,0.181029684,,52,0.187550634
53,,0.17924357,,53,0.202822873
54,,0.192941485,,54,0.214422367
55,,0.227612404,,55,0.21356303
56,,0.217741631,,56,0.218317983
57,,0.216319038,,57,0.220674568
58,,0.228112248,,58,0.220991384
59,,0.235739952,,59,0.22848593
60,,0.245310286,,60,0.229815782
61,,0.2278321,,61,0.232362375
62,,0.24130447,,62,0.230347867
63,,0.261937643,,63,0.236203487
64,,0.239442736,,64,0.238633101
65,,0.305792435,,65,0.250687854
66,,0.265285647,,66,0.25690034
67,,0.239726394,,67,0.260293837
68,,0.240262101,,68,0.265784366
69,,0.276813453,,69,0.268739935
70,,0.2429843,,70,0.279963724
71,,0.2313898,,71,0.286668316
72,,0.247029115,,72,0.299955277
73,,0.249527577,,73,0.309285459
74,,0.251117396,,74,0.314186923
75,,0.258093424,,75,0.324596078
76,,0.256218316,,76,0.332522809
77,,0.373253293,,77,0.351258982
78,,0.377623684,,78,0.367641705
79,,0.451532128,,79,0.391874003
80,,0.457131186,,80,0.394371014
81,,0.461074764,,81,0.396454715
82,,0.466240383,,82,0.389736124
83,,0.469880754,,83,0.408261376
84,,0.400334138,,84,0.419561236
85,,0.33880211,,85,0.425283962
86,,0.408900042,,86,0.429677579
87,,0.347378016,,87,0.430468045
88,,0.417444115,,88,0.434763881
89,,0.578801719,,89,0.436215021
90,,0.582706878,,90,0.434610399
91,,0.761915774,,91,0.435168939
92,,0.856987317,,92,0.436700557
93,,0.771719674,,93,0.428424291
94,,0.688331754,,94,0.41804622
95,,0.605738677,,95,0.396816547
96,,0.526315881,,96,0.380818531
97,,0.451639021,,97,0.35878308
98,,0.534796701,,98,0.336581047
99,,0.53927197,,99,0.315194325
100,,0.543362782,,100,0.309306027
1,,0,,,
2,,0.004325149,,,
3,,0.009604274,,,
4,,0.013017591,,,
5,,0.014001017,,,
6,,0.019447044,,,
7,,0.017843921,,,
8,,0.025721413,,,
9,,0.022692957,,,
10,,0.022258367,,,
11,,0.045818295,,,
12,,0.056777266,,,
13,,0.086650555,,,
14,,0.043733229,,,
15,,0.051887611,,,
16,,0.054427455,,,
17,,0.079764952,,,
18,,0.060931383,,,
19,,0.060374737,,,
20,,0.066556372,,,
21,,0.134384453,,,
22,,0.067413041,,,
23,,0.15488212,,,
24,,0.070910531,,,
25,,0.072371953,,,
26,,0.194018632,,,
27,,0.094540958,,,
28,,0.166687542,,,
29,,0.127937079,,,
30,,0.095566302,,,
31,,0.084744027,,,
32,,0.109812306,,,
33,,0.084001764,,,
34,,0.125013571,,,
35,,0.195310619,,,
36,,0.189066984,,,
37,,0.190617652,,,
38,,0.15201247,,,
39,,0.139896124,,,
40,,0.390495999,,,
41,,0.336743477,,,
42,,0.225179252,,,
43,,0.231689096,,,
44,,0.136925191,,,
45,,0.118563747,,,
46,,0.18897192,,,
47,,0.190949299,,,
48,,0.193726024,,,
49,,0.196152464,,,
50,,0.114731356,,,
51,,0.161731126,,,
52,,0.198923381,,,
53,,0.224337222,,,
54,,0.231523945,,,
55,,0.210874288,,,
56,,0.224094485,,,
57,,0.244672434,,,
58,,0.229021497,,,
59,,0.235555051,,,
60,,0.215537247,,,
61,,0.262170827,,,
62,,0.251405619,,,
63,,0.232951878,,,
64,,0.233361868,,,
65,,0.227997491,,,
66,,0.212990256,,,
67,,0.215682867,,,
68,,0.23131579,,,
69,,0.219930849,,,
70,,0.238279434,,,
71,,0.240752618,,,
72,,0.284720365,,,
73,,0.287155579,,,
74,,0.417260114,,,
75,,0.420077303,,,
76,,0.424144203,,,
77,,0.583756937,,,
78,,0.753805903,,,
79,,0.759252733,,,
80,,0.679365529,,,
81,,0.601650038,,,
82,,0.522609441,,,
83,,0.446268357,,,
84,,0.449393329,,,
85,,0.452960056,,,
86,,0.380825933,,,
87,,0.315366928,,,
88,,0.263762812,,,
89,,0.237854764,,,
90,,0.246620199,,,
91,,0.269635563,,,
92,,0.254337161,,,
93,,0.252073597,,,
94,,0.259309333,,,
95,,0.259270878,,,
96,,0.265517924,,,
97,,0.283654697,,,
98,,0.292572937,,,
99,,0.277267593,,,
100,,0.312862322,,,
1,,0,,,
2,,0.006166594,,,
3,,0.007320818,,,
4,,0.011708529,,,
5,,0.01517127,,,
6,,0.017652075,,,
7,,0.020134717,,,
8,,0.023616033,,,
9,,0.024980178,,,
10,,0.028293289,,,
11,,0.030253064,,,
12,,0.034590232,,,
13,,0.040503867,,,
14,,0.05656424,,,
15,,0.0531405,,,
16,,0.059313355,,,
17,,0.078034537,,,
18,,0.067655219,,,
19,,0.100075651,,,
20,,0.038551457,,,
21,,0.213302692,,,
22,,0.115288782,,,
23,,0.120972111,,,
24,,0.125012736,,,
25,,0.052075648,,,
26,,0.097315415,,,
27,,0.188550443,,,
28,,0.193129181,,,
29,,0.144318014,,,
30,,0.189916522,,,
31,,0.193193633,,,
32,,0.19782907,,,
33,,0.101531219,,,
34,,0.114023958,,,
35,,0.168258794,,,
36,,0.198754527,,,
37,,0.183482523,,,
38,,0.139280524,,,
39,,0.12164649,,,
40,,0.180633801,,,
41,,0.182756587,,,
42,,0.150065729,,,
43,,0.248237338,,,
44,,0.250857601,,,
45,,0.25435225,,,
46,,0.258208734,,,
47,,0.262180925,,,
48,,0.268970415,,,
49,,0.213196451,,,
50,,0.133352582,,,
51,,0.137868716,,,
52,,0.143218822,,,
53,,0.144927838,,,
54,,0.177566747,,,
55,,0.180652458,,,
56,,0.183883573,,,
57,,0.186683373,,,
58,,0.163796287,,,
59,,0.175844014,,,
60,,0.217666356,,,
61,,0.182124357,,,
62,,0.174476375,,,
63,,0.189344292,,,
64,,0.193034674,,,
65,,0.19641353,,,
66,,0.18437845,,,
67,,0.187064508,,,
68,,0.207646049,,,
69,,0.213365288,,,
70,,0.256557179,,,
71,,0.225742823,,,
72,,0.240917261,,,
73,,0.208430612,,,
74,,0.210570736,,,
75,,0.213010988,,,
76,,0.235092399,,,
77,,0.217059357,,,
78,,0.219306177,,,
79,,0.233295078,,,
80,,0.264606513,,,
81,,0.243400854,,,
82,,0.256713297,,,
83,,0.271875169,,,
84,,0.276633803,,,
85,,0.290856675,,,
86,,0.254490848,,,
87,,0.249183404,,,
88,,0.278426096,,,
89,,0.333541562,,,
90,,0.283656269,,,
91,,0.258573098,,,
92,,0.290763645,,,
93,,0.264405159,,,
94,,0.271062139,,,
95,,0.274192277,,,
96,,0.308058365,,,
97,,0.281663977,,,
98,,0.297766987,,,
99,,0.302915623,,,
100,,0.314492114,,,
1,,0,,,
2,,0.007604271,,,
3,,0.006024794,,,
4,,0.010044901,,,
5,,0.010835606,,,
6,,0.039666998,,,
7,,0.030619411,,,
8,,0.034752552,,,
9,,0.03579019,,,
10,,0.013501149,,,
11,,0.039742822,,,
12,,0.104850686,,,
13,,0.133146814,,,
14,,0.084913508,,,
15,,0.139103654,,,
16,,0.131791006,,,
17,,0.068543937,,,
18,,0.149487314,,,
19,,0.188951838,,,
20,,0.040060945,,,
21,,0.120590111,,,
22,,0.088211219,,,
23,,0.095627731,,,
24,,0.171064816,,,
25,,0.055445982,,,
26,,0.139240964,,,
27,,0.077702948,,,
28,,0.084705656,,,
29,,0.140262199,,,
30,,0.142965857,,,
31,,0.253134686,,,
32,,0.258445087,,,
33,,0.112004451,,,
34,,0.120532253,,,
35,,0.125340809,,,
36,,0.101681214,,,
37,,0.130423363,,,
38,,0.133238234,,,
39,,0.135974376,,,
40,,0.132171467,,,
41,,0.121847845,,,
42,,0.124737674,,,
43,,0.140915487,,,
44,,0.14273471,,,
45,,0.136028218,,,
46,,0.257064606,,,
47,,0.383977686,,,
48,,0.323779548,,,
49,,0.20461968,,,
50,,0.126113635,,,
51,,0.169583121,,,
52,,0.19286155,,,
53,,0.220648167,,,
54,,0.212868629,,,
55,,0.215866234,,,
56,,0.232491381,,,
57,,0.224578029,,,
58,,0.199936678,,,
59,,0.203100372,,,
60,,0.217125861,,,
61,,0.209602708,,,
62,,0.23706427,,,
63,,0.202888414,,,
64,,0.205958688,,,
65,,0.208787679,,,
66,,0.211344168,,,
67,,0.255625681,,,
68,,0.317019425,,,
69,,0.321514748,,,
70,,0.264987766,,,
71,,0.270050441,,,
72,,0.273296371,,,
73,,0.277050248,,,
74,,0.232831375,,,
75,,0.235271174,,,
76,,0.237921645,,,
77,,0.218303618,,,
78,,0.243721888,,,
79,,0.296333183,,,
80,,0.249308516,,,
81,,0.227152112,,,
82,,0.229801052,,,
83,,0.240782817,,,
84,,0.235554342,,,
85,,0.245982015,,,
86,,0.248662719,,,
87,,0.253149471,,,
88,,0.274329675,,,
89,,0.282863526,,,
90,,0.278190926,,,
91,,0.292271385,,,
92,,0.330934006,,,
93,,0.358618986,,,
94,,0.340102545,,,
95,,0.312915025,,,
96,,0.286490291,,,
97,,0.290343079,,,
98,,0.29396665,,,
99,,0.297861506,,,
100,,0.301724584,,,
1,,0,,,
2,,0.001457561,,,
3,,0.015041774,,,
4,,0.001878424,,,
5,,0.002248214,,,
6,,0.043510982,,,
7,,0.051184568,,,
8,,0.036801906,,,
9,,0.052673716,,,
10,,0.055359078,,,
11,,0.059467278,,,
12,,0.137550608,,,
13,,0.036373951,,,
14,,0.10088923,,,
15,,0.077835092,,,
16,,0.152588121,,,
17,,0.049831877,,,
18,,0.095705064,,,
19,,0.130101489,,,
20,,0.068161607,,,
21,,0.066028929,,,
22,,0.07499554,,,
23,,0.054098855,,,
24,,0.193485458,,,
25,,0.080860014,,,
26,,0.086253501,,,
27,,0.16432579,,,
28,,0.091663537,,,
29,,0.077748592,,,
30,,0.140436454,,,
31,,0.087370941,,,
32,,0.176095894,,,
33,,0.128690167,,,
34,,0.134951061,,,
35,,0.11333706,,,
36,,0.115853977,,,
37,,0.115088186,,,
38,,0.15869742,,,
39,,0.127494123,,,
40,,0.216565311,,,
41,,0.219475921,,,
42,,0.129557137,,,
43,,0.133079197,,,
44,,0.134888408,,,
45,,0.181660952,,,
46,,0.111882067,,,
47,,0.166657701,,,
48,,0.177607465,,,
49,,0.130360474,,,
50,,0.130978013,,,
51,,0.174098287,,,
52,,0.218329983,,,
53,,0.220397927,,,
54,,0.232080074,,,
55,,0.242593331,,,
56,,0.234169297,,,
57,,0.237124442,,,
58,,0.219273362,,,
59,,0.22088857,,,
60,,0.240870793,,,
61,,0.227833838,,,
62,,0.230961698,,,
63,,0.221496041,,,
64,,0.372644408,,,
65,,0.446876381,,,
66,,0.600401358,,,
67,,0.530152653,,,
68,,0.460100598,,,
69,,0.392111356,,,
70,,0.395720057,,,
71,,0.399952187,,,
72,,0.554189535,,,
73,,0.558076757,,,
74,,0.48450373,,,
75,,0.489054823,,,
76,,0.492699665,,,
77,,0.659166241,,,
78,,0.663480316,,,
79,,0.585372148,,,
80,,0.508022752,,,
81,,0.432229148,,,
82,,0.359742405,,,
83,,0.363027132,,,
84,,0.365632785,,,
85,,0.44699801,,,
86,,0.371814186,,,
87,,0.454432601,,,
88,,0.457430025,,,
89,,0.385157743,,,
90,,0.316233156,,,
91,,0.261213085,,,
92,,0.232294769,,,
93,,0.240107066,,,
94,,0.252884887,,,
95,,0.294224931,,,
96,,0.312880359,,,
97,,0.316401798,,,
98,,0.295949821,,,
99,,0.351403983,,,
100,,0.350710487,,,
1,,0,,,
2,,0.00831754,,,
3,,0.005928924,,,
4,,0.007862295,,,
5,,0.012687005,,,
6,,0.016896472,,,
7,,0.034918258,,,
8,,0.024059203,,,
9,,0.042287082,,,
10,,0.021895459,,,
11,,0.045195988,,,
12,,0.037196309,,,
13,,0.131251958,,,
14,,0.086349035,,,
15,,0.105097131,,,
16,,0.128107264,,,
17,,0.075502856,,,
18,,0.087386376,,,
