siz,1,p,0,,1,0
,1,,0,,2,0.027266808
,1,,0,,3,0.045060678
,1,,0,,4,0.045489885
,1,,0,,5,0.04568204
,1,,0,,6,0.046199265
,1,,0,,7,0.043186795
,1,,0,,8,0.03949302
,1,,0,,9,0.035629285
,1,,0,,10,0.032925561
,1,,0,,11,0.031293347
,1,,0,,12,0.028895337
,1,,0,,13,0.026292718
,1,,0,,14,0.024192845
,1,,0,,15,0.023069214
,1,,0,,16,0.022627647
,1,,0,,17,0.0204812
,1,,0,,18,0.019526352
,1,,0,,19,0.019194747
,1,,0,,20,0.017535533
,1,,0,,21,0.017052422
,1,,0,,22,0.016806109
,1,,0,,23,0.01558849
,1,,0,,24,0.014807109
,1,,0,,25,0.013669698
,1,,0,,26,0.013216502
,1,,0,,27,0.013313589
,1,,0,,28,0.012502291
,1,,0,,29,0.012077469
,1,,0,,30,0.011625713
,1,,0,,31,0.011308383
,1,,0,,32,0.010764925
,1,,0,,33,0.010356
,1,,0,,34,0.010029512
,1,,0,,35,0.009646995
,1,,0,,36,0.009590956
,1,,0,,37,0.00919714
,1,,0,,38,0.00919039
,1,,0,,39,0.008640176
,1,,0,,40,0.008232366
,1,,0,,41,0.008001878
,1,,0,,42,0.007881005
,1,,0,,43,0.007620732
,1,,0,,44,0.0075699
,1,,0,,45,0.007265746
,1,,0,,46,0.00683008
,1,,0,,47,0.006811322
,1,,0,,48,0.00664462
,1,,0,,49,0.006451644
,1,,0,,50,0.006313219
,1,,0,,51,0.006285914
,1,,0,,52,0.00602882
,1,,0,,53,0.006057008
,1,,0,,54,0.005763067
,1,,0,,55,0.005806138
,1,,0,,56,0.005558314
,1,,0,,57,0.005465033
,1,,0,,58,0.005367161
,1,,0,,59,0.005254749
,1,,0,,60,0.005132506
,1,,0,,61,0.005052064
,1,,0,,62,0.005058581
,1,,0,,63,0.004899382
,1,,0,,64,0.00474319
,1,,0,,65,0.004743324
,1,,0,,66,0.004703725
,1,,0,,67,0.00449603
,1,,0,,68,0.004549435
,1,,0,,69,0.004382203
,1,,0,,70,0.004378171
,1,,0,,71,0.00425664
,1,,0,,72,0.004205911
,1,,0,,73,0.004153516
,1,,0,,74,0.004052138
,1,,0,,75,0.003995631
,1,,0,,76,0.003929145
,1,,0,,77,0.003884546
,1,,0,,78,0.003830626
,1,,0,,79,0.003827328
,1,,0,,80,0.00369384
,1,,0,,81,0.003709952
,1,,0,,82,0.003624553
,1,,0,,83,0.003591798
,1,,0,,84,0.003548833
,1,,0,,85,0.003505868
,1,,0,,86,0.003459429
,1,,0,,87,0.003408929
,1,,0,,88,0.003317277
,1,,0,,89,0.003315958
,1,,0,,90,0.003214184
,1,,0,,91,0.003195108
,1,,0,,92,0.003167636
,1,,0,,93,0.003074783
,1,,0,,94,0.003071018
,1,,0,,95,0.003071215
,1,,0,,96,0.003015932
,1,,0,,97,0.002977967
,1,,0,,98,0.002924096
,1,,0,,99,0.002908878
,1,,0,,100,0.002863014
,2,,0.038281561,,,
,2,,0.013682361,,,
,2,,0.019270659,,,
,2,,0.016141561,,,
,2,,0.039845671,,,
,2,,0.029964487,,,
,2,,0.009953148,,,
,2,,0.010047883,,,
,2,,0.040182192,,,
,2,,0.024237857,,,
,2,,0.050769291,,,
,2,,0.072990621,,,
,2,,4.39E-05,,,
,2,,0.049275581,,,
,2,,0.059835566,,,
,2,,5.18E-04,,,
,2,,0.018034692,,,
,2,,0.045002588,,,
,2,,0.011477421,,,
,2,,0.04176699,,,
,2,,0.020621152,,,
,2,,3.86E-04,,,
,2,,0.050322586,,,
,2,,0.031668272,,,
,2,,0.030875497,,,
,2,,0.021495803,,,
,2,,4.90E-04,,,
,2,,0.042760888,,,
,2,,0.020360704,,,
,2,,0.00962503,,,
,2,,0.011408555,,,
,2,,0.013208267,,,
,2,,0.001241735,,,
,2,,0.010763889,,,
,2,,0.039800385,,,
,2,,0.028807545,,,
,2,,0.039735237,,,
,2,,0.060548508,,,
,2,,0.058637887,,,
,2,,8.99E-04,,,
,2,,0.008648443,,,
,2,,0.042984596,,,
,2,,0.029599742,,,
,2,,0.080345692,,,
,2,,0.031501265,,,
,2,,0.051875415,,,
,2,,0.010596265,,,
,2,,0.020601932,,,
,2,,0.001415069,,,
,2,,0.011506799,,,
,2,,0.025255842,,,
,2,,0.057674714,,,
,2,,0.039923037,,,
,2,,0.001732219,,,
,2,,0.020448086,,,
,2,,0.004989724,,,
,2,,0.040224738,,,
,2,,0.01286352,,,
,2,,0.029928284,,,
,2,,0.030585574,,,
,2,,0.015795646,,,
,2,,0.030700412,,,
,2,,0.050148499,,,
,2,,0.01002433,,,
,2,,0.081430364,,,
,2,,9.31E-04,,,
,2,,0.030613336,,,
,2,,0.020837599,,,
,2,,0.024125076,,,
,2,,0.036300598,,,
,2,,0.041751847,,,
,2,,0.001802455,,,
,2,,0.026725117,,,
,2,,0.010922656,,,
,2,,0.037945377,,,
,2,,0.011492722,,,
,2,,0.052486163,,,
,2,,0.031257219,,,
,2,,0.007987261,,,
,2,,0.049776484,,,
,2,,0.049386321,,,
,2,,0.041382263,,,
,2,,0.024356809,,,
,2,,0.019049264,,,
,2,,0.006420196,,,
,2,,0.007667977,,,
,2,,0.030146529,,,
,2,,0.018694618,,,
,2,,0.001019659,,,
,2,,0.012827714,,,
,2,,0.001851453,,,
,2,,0.068368113,,,
,2,,0.058148351,,,
,2,,0.030037045,,,
,2,,0.009788783,,,
,2,,0.020841305,,,
,2,,0.062681232,,,
,2,,0.025742778,,,
,2,,0.009156641,,,
,2,,0.018379693,,,
,3,,0.024669367,,,
,3,,0.011955825,,,
,3,,0.010389428,,,
,3,,0.028191352,,,
,3,,0.026226249,,,
,3,,0.045970623,,,
,3,,0.052911766,,,
,3,,0.016819167,,,
,3,,0.026329307,,,
,3,,0.17801828,,,
,3,,0.035131559,,,
,3,,0.073799915,,,
,3,,0.010486592,,,
,3,,0.047826219,,,
,3,,0.159823905,,,
,3,,0.018494371,,,
,3,,0.008595299,,,
,3,,0.014507573,,,
,3,,0.013877891,,,
,3,,0.018058251,,,
,3,,0.040287543,,,
,3,,0.024973298,,,
,3,,0.042562943,,,
,3,,0.016548915,,,
,3,,0.054414972,,,
,3,,0.09414293,,,
,3,,0.13680103,,,
,3,,0.019233035,,,
,3,,0.017662552,,,
,3,,0.049597835,,,
,3,,0.041862261,,,
,3,,0.065134055,,,
,3,,0.004075811,,,
,3,,0.027636946,,,
,3,,0.007971814,,,
,3,,0.02719488,,,
,3,,0.05309637,,,
,3,,0.016041496,,,
,3,,0.031238997,,,
,3,,0.008101169,,,
,3,,0.088223393,,,
,3,,0.004896177,,,
,3,,0.035570092,,,
,3,,0.047112489,,,
,3,,0.005471304,,,
,3,,0.118127411,,,
,3,,0.010965203,,,
,3,,0.036871227,,,
,3,,0.11017598,,,
,3,,0.028630787,,,
,3,,0.013545511,,,
,3,,0.025822858,,,
,3,,0.112117844,,,
,3,,0.039230824,,,
,3,,0.083905053,,,
,3,,0.03293842,,,
,3,,0.003407363,,,
,3,,0.034347014,,,
,3,,0.039820366,,,
,3,,0.094982978,,,
,3,,0.083842766,,,
,3,,0.010309223,,,
,3,,0.086657683,,,
,3,,0.028852195,,,
,3,,0.014300185,,,
,3,,0.01284451,,,
,3,,0.061875125,,,
,3,,0.068972714,,,
,3,,0.025942991,,,
,3,,0.031064339,,,
,3,,0.023404254,,,
,3,,0.052682339,,,
,3,,0.094147423,,,
,3,,0.023350214,,,
,3,,0.021532083,,,
,3,,0.057401917,,,
,3,,0.009692137,,,
,3,,0.020169264,,,
,3,,0.034557133,,,
,3,,0.035231975,,,
,3,,0.044047388,,,
,3,,0.042387431,,,
,3,,0.028236565,,,
,3,,0.013302166,,,
,3,,0.021351296,,,
,3,,0.146153301,,,
,3,,0.032455607,,,
,3,,0.017387656,,,
,3,,0.013002268,,,
,3,,0.047473201,,,
,3,,0.046448662,,,
,3,,0.194471681,,,
,3,,0.020823542,,,
,3,,0.033126983,,,
,3,,0.004679137,,,
,3,,0.191858214,,,
,3,,0.034469766,,,
,3,,0.130064202,,,
,3,,0.020485247,,,
,3,,0.060188927,,,
,4,,0.074837047,,,
,4,,0.021950527,,,
,4,,0.062810245,,,
,4,,0.072885645,,,
,4,,0.055016571,,,
,4,,0.067674916,,,
,4,,0.073996908,,,
,4,,0.045782894,,,
,4,,0.033812746,,,
,4,,0.035713952,,,
,4,,0.11275816,,,
,4,,0.025601874,,,
,4,,0.028079444,,,
,4,,0.046039426,,,
,4,,0.025726441,,,
,4,,0.042522487,,,
,4,,0.038008117,,,
,4,,0.025700142,,,
,4,,0.086221878,,,
,4,,0.04497272,,,
,4,,0.03250523,,,
,4,,0.047501296,,,
,4,,0.045032083,,,
,4,,0.026283717,,,
,4,,0.061990089,,,
,4,,0.028540822,,,
,4,,0.056519225,,,
,4,,0.05575877,,,
,4,,0.038159637,,,
,4,,0.05188294,,,
,4,,0.02787992,,,
,4,,0.074909361,,,
,4,,0.041523203,,,
,4,,0.025614725,,,
,4,,0.057172169,,,
,4,,0.056044226,,,
,4,,0.030044973,,,
,4,,0.014442843,,,
,4,,0.01772379,,,
,4,,0.043880649,,,
,4,,0.060721503,,,
,4,,0.053174368,,,
,4,,0.092555649,,,
,4,,0.007255635,,,
,4,,0.046827474,,,
,4,,0.01184412,,,
,4,,0.062832663,,,
,4,,0.017755253,,,
,4,,0.052478798,,,
,4,,0.030066714,,,
,4,,0.098876847,,,
,4,,0.063106431,,,
,4,,0.018858843,,,
,4,,0.023665705,,,
,4,,0.018453557,,,
,4,,0.02537185,,,
,4,,0.02696618,,,
,4,,0.024464759,,,
,4,,0.077978456,,,
,4,,0.044505633,,,
,4,,0.039010328,,,
,4,,0.018452598,,,
,4,,0.014988777,,,
,4,,0.023907847,,,
,4,,0.033525284,,,
,4,,0.02838271,,,
,4,,0.037998198,,,
,4,,0.110064245,,,
,4,,0.077336825,,,
,4,,0.050244904,,,
,4,,0.042022927,,,
,4,,0.028685987,,,
,4,,0.027926491,,,
,4,,0.041801403,,,
,4,,0.028858158,,,
,4,,0.043836165,,,
,4,,0.055056724,,,
,4,,0.033532582,,,
,4,,0.105230637,,,
,4,,0.049909261,,,
,4,,0.0518853,,,
,4,,0.018210323,,,
,4,,0.019798599,,,
,4,,0.020137676,,,
,4,,0.022263693,,,
,4,,0.02398877,,,
,4,,6.54E-04,,,
,4,,0.02273472,,,
,4,,0.092503328,,,
,4,,0.056428992,,,
,4,,0.010995767,,,
,4,,0.029377826,,,
,4,,0.107770959,,,
,4,,0.119204211,,,
,4,,0.074267432,,,
,4,,0.012190657,,,
,4,,0.020073632,,,
,4,,0.054895591,,,
,4,,0.130145087,,,
,4,,0.059408034,,,
,5,,0.069122903,,,
,5,,0.023462536,,,
,5,,0.067005776,,,
,5,,0.022115775,,,
,5,,0.042801519,,,
,5,,0.036270752,,,
,5,,0.02671326,,,
,5,,0.059813717,,,
,5,,0.029697526,,,
,5,,0.056108344,,,
,5,,0.085640928,,,
,5,,0.064000611,,,
,5,,0.051377781,,,
,5,,0.033121061,,,
,5,,0.061692724,,,
,5,,0.033278575,,,
,5,,0.049700585,,,
,5,,0.026691417,,,
,5,,0.040733724,,,
,5,,0.035374198,,,
,5,,0.046267601,,,
,5,,0.017420447,,,
,5,,0.065859555,,,
,5,,0.008426166,,,
,5,,0.055441682,,,
,5,,0.069521753,,,
,5,,0.070312188,,,
,5,,0.026293994,,,
,5,,0.02979581,,,
,5,,0.077337579,,,
,5,,0.090634801,,,
,5,,0.07517894,,,
,5,,0.077752176,,,
,5,,0.081729932,,,
,5,,0.05355009,,,
,5,,0.02498662,,,
,5,,0.024933131,,,
,5,,0.096867764,,,
,5,,0.056319397,,,
,5,,0.041552228,,,
,5,,0.033967388,,,
,5,,0.093831546,,,
,5,,0.019953012,,,
,5,,0.028415739,,,
,5,,0.076053679,,,
,5,,0.021549342,,,
,5,,0.058507523,,,
,5,,0.033232362,,,
,5,,0.005097672,,,
,5,,0.040687195,,,
,5,,0.039344645,,,
,5,,0.079242402,,,
,5,,0.017117437,,,
,5,,0.03583654,,,
,5,,0.065818688,,,
,5,,0.042999524,,,
,5,,0.022325949,,,
,5,,0.076679998,,,
,5,,0.030660111,,,
,5,,0.050283841,,,
,5,,0.024939906,,,
,5,,0.016224977,,,
,5,,0.105074308,,,
,5,,0.039493668,,,
,5,,0.03405096,,,
,5,,0.045502077,,,
,5,,0.017816546,,,
,5,,0.019869634,,,
,5,,0.040170121,,,
,5,,0.043801472,,,
,5,,0.042731179,,,
,5,,0.046878242,,,
,5,,0.084989566,,,
,5,,0.057431973,,,
,5,,0.050970063,,,
,5,,0.040364593,,,
,5,,0.054499157,,,
,5,,0.012493516,,,
,5,,0.029599771,,,
,5,,0.045753341,,,
,5,,0.018728781,,,
,5,,0.046193636,,,
,5,,0.05741041,,,
,5,,0.053241959,,,
,5,,0.053429306,,,
,5,,0.010453738,,,
,5,,0.018197107,,,
,5,,0.052790046,,,
,5,,0.065892711,,,
,5,,0.035691932,,,
,5,,0.01624047,,,
,5,,0.079609527,,,
,5,,0.058927125,,,
,5,,0.007726646,,,
,5,,0.056547905,,,
,5,,0.033143531,,,
,5,,0.05273955,,,
,5,,0.065844411,,,
,5,,0.036222355,,,
,5,,0.020007653,,,
,6,,0.018436887,,,
,6,,0.057759483,,,
,6,,0.051177539,,,
,6,,0.050667078,,,
,6,,0.079479556,,,
,6,,0.027849036,,,
,6,,0.05243165,,,
,6,,0.036401975,,,
,6,,0.036417418,,,
,6,,0.039816325,,,
,6,,0.0278074,,,
,6,,0.035939358,,,
,6,,0.067884998,,,
,6,,0.025761141,,,
,6,,0.034286139,,,
,6,,0.056756994,,,
,6,,0.04580914,,,
,6,,0.04687102,,,
,6,,0.059859985,,,
,6,,0.065059162,,,
,6,,0.075156684,,,
,6,,0.04332567,,,
,6,,0.032359274,,,
,6,,0.098422341,,,
,6,,0.066488773,,,
,6,,0.057608757,,,
,6,,0.024704409,,,
,6,,0.061074843,,,
,6,,0.035070148,,,
,6,,0.058197127,,,
,6,,0.023911937,,,
,6,,0.022354175,,,
,6,,0.027098655,,,
,6,,0.023948077,,,
,6,,0.059754882,,,
,6,,0.042757948,,,
,6,,0.057173195,,,
,6,,0.012781578,,,
,6,,0.039393396,,,
,6,,0.101620328,,,
,6,,0.078148593,,,
,6,,0.014757571,,,
,6,,0.041183862,,,
,6,,0.037042779,,,
,6,,0.022678378,,,
,6,,0.044282847,,,
,6,,0.059671015,,,
,6,,0.077800934,,,
,6,,0.076670508,,,
,6,,0.032631966,,,
,6,,0.072478919,,,
,6,,0.078827608,,,
,6,,0.034111184,,,
,6,,0.06182429,,,
,6,,0.035084885,,,
,6,,0.046742217,,,
,6,,0.070530615,,,
,6,,0.021530405,,,
,6,,0.048663004,,,
,6,,0.049965175,,,
,6,,0.011589287,,,
,6,,0.027835419,,,
,6,,0.037935827,,,
,6,,0.034997607,,,
,6,,0.050538225,,,
,6,,0.029310004,,,
,6,,0.043357613,,,
,6,,0.018879461,,,
,6,,0.041768838,,,
,6,,0.034655689,,,
,6,,0.038037684,,,
,6,,0.055599223,,,
,6,,0.052650463,,,
,6,,0.024735478,,,
,6,,0.032195406,,,
,6,,0.02649045,,,
,6,,0.023661557,,,
,6,,0.022983338,,,
,6,,0.027655293,,,
,6,,0.041309911,,,
,6,,0.072263375,,,
,6,,0.053724604,,,
,6,,0.043182494,,,
,6,,0.037673032,,,
,6,,0.052005532,,,
,6,,0.057594157,,,
,6,,0.057510027,,,
,6,,0.051643189,,,
,6,,0.0946183,,,
,6,,0.067967217,,,
,6,,0.030932491,,,
,6,,0.020186444,,,
,6,,0.049357616,,,
,6,,0.035992343,,,
,6,,0.026172094,,,
,6,,0.028630222,,,
,6,,0.055997386,,,
,6,,0.076174406,,,
,6,,0.063450554,,,
,6,,0.084362964,,,
,7,,0.041765964,,,
,7,,0.03887172,,,
,7,,0.024922911,,,
,7,,0.040822651,,,
,7,,0.039154672,,,
,7,,0.011153451,,,
,7,,0.016665392,,,
,7,,0.033021498,,,
,7,,0.042317888,,,
,7,,0.043252958,,,
,7,,0.046514556,,,
,7,,0.024904968,,,
,7,,0.04031877,,,
,7,,0.037471989,,,
,7,,0.048446149,,,
,7,,0.037714372,,,
,7,,0.030981384,,,
,7,,0.053634738,,,
,7,,0.047423374,,,
,7,,0.036893669,,,
,7,,0.082920523,,,
,7,,0.041889474,,,
,7,,0.058165069,,,
,7,,0.028660384,,,
,7,,0.020555877,,,
,7,,0.046901728,,,
,7,,0.037745509,,,
,7,,0.035099828,,,
,7,,0.019078795,,,
,7,,0.018575246,,,
,7,,0.058798932,,,
,7,,0.071309094,,,
,7,,0.074548874,,,
,7,,0.042305183,,,
,7,,0.046425317,,,
,7,,0.025916541,,,
,7,,0.032301331,,,
,7,,0.049036688,,,
,7,,0.040432226,,,
,7,,0.077698604,,,
,7,,0.036083133,,,
,7,,0.053646786,,,
,7,,0.044282511,,,
,7,,0.022521095,,,
,7,,0.017555993,,,
,7,,0.054918259,,,
,7,,0.054045629,,,
,7,,0.048066535,,,
,7,,0.056464479,,,
,7,,0.040412727,,,
,7,,0.064073696,,,
,7,,0.016277169,,,
,7,,0.020142197,,,
,7,,0.034814057,,,
,7,,0.078166265,,,
,7,,0.024972347,,,
,7,,0.05089261,,,
,7,,0.029698179,,,
,7,,0.059511157,,,
,7,,0.072562727,,,
,7,,0.029375104,,,
,7,,0.034521929,,,
,7,,0.038059342,,,
,7,,0.05056185,,,
,7,,0.050224514,,,
,7,,0.030166212,,,
,7,,0.031594287,,,
,7,,0.020556222,,,
,7,,0.028970563,,,
,7,,0.047784624,,,
,7,,0.033533334,,,
,7,,0.069401522,,,
,7,,0.065907824,,,
,7,,0.072100342,,,
,7,,0.041019918,,,
,7,,0.052627842,,,
,7,,0.020307454,,,
,7,,0.039440942,,,
,7,,0.0445108,,,
,7,,0.044328314,,,
,7,,0.025770559,,,
,7,,0.04406049,,,
,7,,0.025344572,,,
,7,,0.045378066,,,
,7,,0.092941649,,,
,7,,0.037234538,,,
,7,,0.045070633,,,
,7,,0.017849371,,,
,7,,0.066198681,,,
,7,,0.051622937,,,
,7,,0.030361331,,,
,7,,0.041192113,,,
,7,,0.054651834,,,
,7,,0.032290624,,,
,7,,0.050844892,,,
,7,,0.055707619,,,
,7,,0.035708044,,,
,7,,0.068841979,,,
,7,,0.059239564,,,
,7,,0.069651171,,,
,8,,0.055533065,,,
,8,,0.024958241,,,
,8,,0.034747383,,,
,8,,0.029655156,,,
,8,,0.054695098,,,
,8,,0.036765842,,,
,8,,0.032639798,,,
,8,,0.035921702,,,
,8,,0.059928863,,,
,8,,0.065488192,,,
,8,,0.061781645,,,
,8,,0.028050755,,,
,8,,0.019795832,,,
,8,,0.043961089,,,
,8,,0.055157235,,,
,8,,0.049162498,,,
,8,,0.046635328,,,
,8,,0.029617951,,,
,8,,0.02136903,,,
,8,,0.03082529,,,
,8,,0.037737082,,,
,8,,0.021005861,,,
,8,,0.031096134,,,
,8,,0.04653571,,,
,8,,0.035592775,,,
,8,,0.060141702,,,
,8,,0.049759883,,,
,8,,0.051539711,,,
,8,,0.049518441,,,
,8,,0.053014382,,,
,8,,0.063476102,,,
,8,,0.037119619,,,
,8,,0.031931549,,,
,8,,0.048268114,,,
,8,,0.031052489,,,
,8,,0.068227567,,,
,8,,0.047183018,,,
,8,,0.021080196,,,
,8,,0.046963347,,,
,8,,0.036811494,,,
,8,,0.039544118,,,
,8,,0.057030848,,,
,8,,0.028879981,,,
,8,,0.065734345,,,
,8,,0.023289005,,,
,8,,0.03852098,,,
,8,,0.03033655,,,
,8,,0.043304916,,,
,8,,0.037272845,,,
